"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"A375_sc_par_cell_16",-1.2656,-0.369,-1.8894,1.4101,-3.3393,7.0996,0.528706800445931,-898.664145262464
"A375_sc_par_cell_17",16.2679,-2.3048,7.5244,-2.2467,0.2472,5.0184,0.294035674470457,-3305.11752121988
"A375_sc_par_cell_18",-2.0275,-1.1536,0.0025,-0.3423,-2.7914,7.6628,0.514771460423634,-271.795699439628
"A375_sc_par_cell_19",-1.9194,-0.0617,-0.8273,0.0033,-3.8324,7.2759,0.541527313266444,482.357339567875
"A375_sc_par_cell_20",1.0381,-3.6856,0.3277,-2.7875,-3.8986,7.3513,0.496934225195095,-600.443398128185
"A375_sc_par_cell_21",-1.5729,-2.2591,-1.3512,2.6289,-5.7305,7.665,0.546822742474916,2395.19118145359
"A375_sc_par_cell_22",0.4734,-0.1383,-1.5757,0.2102,-2.6924,7.8456,0.523690078037904,-822.766090790252
"A375_sc_par_cell_23",-0.8999,-2.2393,-2.1318,0.2526,-3.7793,6.9437,0.482998885172798,-514.235051195121
"A375_sc_par_cell_24",-0.7103,-1.8778,-0.7651,-0.0035,-4.7316,8.2295,0.536231884057971,3219.51779964919
"A375_sc_par_cell_25",0.9664,-4.3436,0.3114,-1.8603,-4.0192,7.2414,0.55546265328874,-278.378522942033
"A375_sc_par_cell_26",-0.4881,1.4022,0.1774,1.9841,-2.9949,7.5312,0.524804905239688,361.024121104556
"A375_sc_par_cell_27",-2.1395,-0.3612,-0.0216,0.8985,-4.7825,8.3221,0.568561872909699,-225.620726348018
"A375_sc_par_cell_28",-1.6452,-1.2355,-0.6342,1.817,-3.4034,7.2222,0.554347826086957,1370.84881944138
"A375_sc_par_cell_29",0.3779,-1.582,-0.5505,-0.5401,-4.7573,8.7482,0.574972129319955,-882.930626891043
"A375_sc_par_cell_30",0.409,-1.3684,-0.3548,0.602,-2.7398,7.5034,0.553232998885173,-3247.10357005532
"A375_sc_par_cell_31",2.9272,0.4928,-0.2024,0.5158,-2.4231,6.466,0.493032329988852,-2293.2516456668
"A375_sc_par_cell_32",-2.4571,0.8055,-1.5745,1.1822,-3.9173,8.5549,0.572185061315496,7.19150309181168
"A375_sc_par_cell_33",-1.7367,-3.7877,-2.9469,0.8089,-4.9188,7.6406,0.546822742474916,9117.73274681911
"A375_sc_par_cell_34",-2.5942,0.5407,-3.179,-0.3623,-3.7722,8.4971,0.535117056856187,6815.02355571067
"A375_sc_par_cell_35",-2.6295,-0.5022,-1.4745,1.035,-4.714,8.3854,0.55546265328874,4380.90747880616
"A375_sc_par_cell_36",-0.784,-3.294,-1.119,0.8668,-4.6818,7.3597,0.527591973244147,866.36833369362
"A375_sc_par_cell_37",-0.4497,-1.242,0.5528,0.2741,-4.7558,6.3578,0.458751393534002,-3110.81862353717
"A375_sc_par_cell_38",-0.5245,0.8277,0.9815,2.7114,-3.9917,7.6736,0.521460423634337,-2348.31988904667
"A375_sc_par_cell_39",-3.2276,-0.7217,-1.4417,1.0723,-5.2749,6.385,0.525083612040134,-3411.70305123351
"A375_sc_par_cell_40",-0.6571,-0.6029,-0.8031,1.0484,-4.1335,7.709,0.582497212931996,-1022.16294597024
"A375_sc_par_cell_41",3.6951,-0.9835,1.505,0.0489,-2.4959,7.7403,0.530100334448161,-3685.4913356317
"A375_sc_par_cell_42",-2.5731,-0.5696,-0.8547,0.7752,-4.6275,8.0349,0.544035674470457,-1827.916330199
"A375_sc_par_cell_43",5.0943,-3.1783,1.345,-1.8412,-1.8073,6.8264,0.464604236343367,-3491.02024966484
"A375_sc_par_cell_44",5.4589,1.952,0.01,-0.4637,-1.5121,8.4098,0.527591973244147,-4435.82550796152
"A375_sc_par_cell_45",-1.242,0.5589,-0.8788,1.4254,-4.6035,7.8041,0.505852842809364,16204.0373146937
"A375_sc_par_cell_46",-0.7236,1.5913,-0.8471,0.8016,-3.8076,6.7111,0.521181716833891,-180.049187628399
"A375_sc_par_cell_47",-1.3939,-1.4684,-1.1667,-0.4861,-4.8882,8.0672,0.545429208472687,2986.54961379443
"A375_sc_par_cell_48",-1.7531,0.6893,-1.5957,2.6385,-3.6233,7.9839,0.512263099219621,3685.41374392059
"A375_sc_par_cell_49",-2.7962,-1.6087,-1.8384,1.1719,-5.2491,6.8967,0.526477146042363,1053.69271716767
"A375_sc_par_cell_50",-0.6732,-2.292,-0.6635,1.1962,-4.5007,8.2298,0.54933110367893,1110.00041863598
"A375_sc_par_cell_51",2.3686,1.4978,-0.6643,0.1351,-0.9296,7.8077,0.43701226309922,-4237.44595866838
"A375_sc_par_cell_52",-0.1216,-0.1275,-2.214,0.7463,-3.4428,8.4637,0.630992196209587,-4305.4744595524
"A375_sc_par_cell_53",0.7389,2.7934,-0.8785,1.6831,-2.3137,7.9582,0.460702341137124,-3546.91936195944
"A375_sc_par_cell_54",-0.5128,-2.6774,-1.3103,0.1913,-5.2907,7.4425,0.493032329988852,-2745.94800892564
"A375_sc_par_cell_55",-1.6215,-0.5492,-1.0177,1.6644,-5.0094,7.798,0.562151616499443,-1631.46951472417
"A375_sc_par_cell_56",-4.3577,-0.1562,-1.7229,1.3501,-4.8109,8.0883,0.585284280936455,7165.95446848232
"A375_sc_par_cell_57",0.3719,-1.9684,-1.0314,-0.0578,-3.8831,6.0979,0.439241917502787,1935.48179238074
"A375_sc_par_cell_58",1.9703,2.7818,-1.8567,1.9825,-2.6837,7.8381,0.513656633221851,-4132.49394945299
"A375_sc_par_cell_59",-1.4633,-1.4847,-1.5696,0.5584,-5.4245,6.7729,0.558249721293199,18472.8507607323
"A375_sc_par_cell_60",-2.2498,1.6898,-1.4369,1.105,-3.8028,7.8773,0.536510590858417,1207.74775416982
"A375_sc_par_cell_61",3.2399,0.5725,0.8796,-0.0995,-1.9243,8.6947,0.544035674470457,-3889.0838832375
"A375_sc_par_cell_62",-2.0164,2.541,-0.4491,3.3972,-4.3048,8.0729,0.618450390189521,-3969.61563985787
"A375_sc_par_cell_63",-2.3036,-1.1053,-0.6483,1.1844,-5.2556,7.0753,0.509754738015608,3891.61923718514
"A375_sc_par_cell_64",1.2019,-0.486,2.3082,1.0209,-3.5941,7.4574,0.450947603121516,-2918.34933278949
"A375_sc_par_cell_65",0.2428,0.9423,-1.314,1.6199,-4.6318,7.0155,0.476309921962096,2843.60561517236
"A375_sc_par_cell_66",2.527,2.4658,0.8243,1.5311,-1.1027,7.82,0.517279821627648,-4165.93921305203
"A375_sc_par_cell_67",1.1696,1.6675,-0.2039,0.519,-1.3652,7.202,0.449275362318841,-4522.57561205474
"A375_sc_par_cell_68",0.3685,3.3466,-0.6222,0.8102,-1.2406,7.0699,0.45345596432553,-4480.2381574653
"A375_sc_par_cell_69",-0.1594,-1.2309,-2.5699,0.1209,-2.42,7.2218,0.499442586399108,1922.30772575735
"A375_sc_par_cell_70",-1.7968,0.8215,-2.6974,2.0283,-2.7596,8.3024,0.46711259754738,-1557.39077681926
"A375_sc_par_cell_71",1.2417,4.3918,0.5132,1.4307,-2.014,8.161,0.543199554069119,-3501.64254524366
"A375_sc_par_cell_72",2.7938,-1.9452,0.2722,1.0644,-3.1428,6.8885,0.504459308807135,-399.670129314616
"A375_sc_par_cell_73",-1.8516,0.0835,-3.1175,0.6616,-4.1594,7.7646,0.527591973244147,1936.36321307004
"A375_sc_par_cell_74",1.419,0.4762,0.0977,0.5563,-2.3729,7.0926,0.501950947603122,-4409.93019006069
"A375_sc_par_cell_75",-0.7981,0.8314,-0.6572,1.6153,-3.0941,7.574,0.53901895206243,-3741.73828273596
"A375_sc_par_cell_76",0.7443,1.009,-1.5752,0.8053,-2.7738,7.8012,0.500557413600892,-4335.93127707775
"A375_sc_par_cell_77",0.5403,-2.4953,-2.3601,-0.015,-3.9141,9.2362,0.526198439241917,2014.0638752439
"A375_sc_par_cell_78",-0.7068,-1.3665,0.9824,0.4702,-4.659,7.613,0.569955406911929,9202.86055230321
"A375_sc_br_cell_1",3.5855,4.2777,1.4064,-0.3928,1.7333,5.7541,0.33974358974359,-2657.94032180485
"A375_sc_br_cell_2",-5.8442,6.1453,-3.4945,5.2745,-3.9103,8.0179,0.54041248606466,-2905.83242448905
"A375_sc_br_cell_3",-3.9879,7.6313,-2.2351,4.452,-2.9559,8.9227,0.626254180602007,-3352.61446346134
"A375_sc_br_cell_4",-4.993,7.026,-3.6755,6.301,-2.3466,8.9009,0.56438127090301,-3672.6500090371
"A375_sc_br_cell_5",-4.8311,7.4049,-4.005,4.0469,-2.3947,7.642,0.535395763656633,-2407.45030097311
"A375_sc_br_cell_6",-5.4315,6.5604,-3.9727,6.0683,-4.7171,9.1847,0.640189520624303,-3313.39945873793
"A375_sc_br_cell_7",2.2442,8.9441,-1.0441,2.9741,2.0057,7.0314,0.41778149386845,-3785.01886028977
"A375_sc_br_cell_8",2.3663,8.1413,-0.0266,4.6597,0.3283,6.6604,0.393534002229654,-3620.47818433684
"A375_sc_br_cell_9",-6.7556,4.2134,-4.5795,4.6513,-3.4576,8.3284,0.573578595317726,-3687.40407674324
"A375_sc_br_cell_10",6.8781,4.9513,0.3022,0.7952,1.4496,6.6062,0.338628762541806,-3690.83023583125
"A375_sc_br_cell_11",-3.4331,7.0609,-3.6333,6.2746,-2.2627,9.283,0.579988851727982,-2265.33422543573
"A375_sc_br_cell_12",-4.7315,5.5073,-3.8083,5.0483,-3.6791,8.1403,0.582497212931996,-3737.94656056829
"A375_sc_br_cell_13",-5.8925,7.5406,-3.0426,4.4315,-2.9211,8.4773,0.574972129319955,-3330.73407473831
"A375_sc_br_cell_14",-0.9458,6.3931,-2.2935,2.8348,-0.9984,6.7262,0.474080267558528,-3198.67271754021
"A375_sc_br_cell_15",-4.1041,5.5029,-4.1574,3.0927,-3.081,8.4094,0.550724637681159,-3140.78955516935
"A375_sc_br_cell_16",2.5867,-1.2404,-0.05,0.6192,-1.0677,6.1582,0.398272017837235,-3851.02441468746
"A375_sc_br_cell_17",3.5441,11.1035,-0.5203,4.1117,2.342,6.0075,0.324693422519509,-3424.86896690528
"A375_sc_br_cell_18",-4.3902,4.4025,-1.9873,2.7493,-2.3089,8.2845,0.557134894091416,-3328.31516998412
"A375_sc_br_cell_19",4.6862,9.0352,-1.2419,3.3345,3.2141,7.3655,0.378205128205128,-2935.3385927875
"A375_sc_br_cell_20",-4.1196,5.2657,-4.1367,3.259,-3.8321,6.7314,0.578874024526198,-1097.73978661091
"A375_sc_br_cell_21",-5.7475,6.0777,-3.1865,4.5862,-3.7703,9.3677,0.62736900780379,-3759.22593862746
"A375_sc_br_cell_22",-2.8432,8.2769,-2.5984,4.3775,-3.0197,8.8688,0.609531772575251,-3494.71724474554
"A375_sc_br_cell_23",2.9835,6.9831,-0.2788,2.312,0.3984,6.0736,0.369286510590858,-3890.9411210676
"A375_sc_br_cell_24",-5.8001,8.1862,-5.5609,5.6132,-2.2895,8.4663,0.576086956521739,-2834.68610963254
"A375_sc_br_cell_25",0.0048,5.8738,-2.1567,2.3817,0.8262,5.9185,0.375418060200669,-3657.14084819597
"A375_sc_br_cell_26",-1.7104,7.7876,-2.996,4.5963,-2.7493,8.1804,0.536510590858417,-2910.6139364418
"A375_sc_br_cell_27",3.3018,8.1269,1.4957,3.6816,1.9307,6.3993,0.366778149386845,-2315.57995649649
"A375_sc_br_cell_28",-4.3937,4.1602,-3.443,3.4107,-2.3375,7.6451,0.537904124860647,-2391.75718585971
"A375_sc_br_cell_29",-4.0468,6.9436,-1.9964,3.9284,-2.9889,8.9934,0.578595317725752,-2385.6172977837
"A375_sc_br_cell_30",-3.1019,8.3667,-1.3758,5.2994,-2.4342,7.7873,0.521181716833891,-2709.45462788056
"A375_sc_br_cell_31",-2.6486,8.9254,-2.307,5.3223,-2.3873,8.6723,0.601727982162765,-2804.88450029554
"A375_sc_br_cell_32",-3.0767,5.4138,-4.0067,4.9287,-3.1397,8.452,0.655518394648829,-3744.74452950625
"A375_sc_br_cell_33",-5.8184,6.7666,-1.4455,6.0568,-3.2788,8.1065,0.610646599777035,-3514.47505273961
"A375_sc_br_cell_34",-2.841,7.8524,-2.1402,5.1877,-2.3993,8.8316,0.599219620958751,-3598.30232544532
"A375_sc_br_cell_35",-4.4196,3.072,-3.5637,2.8448,-3.1428,8.8177,0.590301003344482,-3558.63056244756
"A375_sc_br_cell_36",-1.9284,8.9099,-1.2283,5.0779,-1.8653,9.5961,0.590022296544036,-2841.51028849459
"A375_sc_br_cell_37",-5.9073,4.6132,-3.2856,3.8036,-1.8566,9.2759,0.607023411371237,-3399.62090263102
"A375_sc_br_cell_38",0.8814,7.6891,-3.1202,1.991,0.2766,5.186,0.311594202898551,-3416.83368726343
"A375_sc_br_cell_39",-5.7235,6.0219,-4.728,5.2066,-2.9896,8.5015,0.596711259754738,-3432.01983310885
"A375_sc_br_cell_40",-4.7455,5.0993,-3.2058,3.4756,-2.8307,8.7349,0.604236343366778,-2462.53046551413
"A375_sc_br_cell_41",-5.3641,8.1803,-2.5504,6.1801,-3.2393,10.014,0.607023411371237,-2987.55621505572
"A375_sc_br_cell_42",0.9971,7.2483,-1.0194,2.4966,0.4909,6.3897,0.433110367892977,-3818.98667468839
"A375_sc_br_cell_43",-3.2324,7.4168,-3.1917,5.9043,-1.1746,9.1465,0.539297658862876,-3321.4478941321
"A375_sc_br_cell_44",-5.87,5.9031,-3.0233,5.2233,-3.9202,9.0994,0.587792642140468,-3779.59587608153
"A375_sc_br_cell_45",-5.5685,7.0264,-3.8221,5.4542,-3.0469,7.7803,0.563266443701226,-3633.28117751368
"A375_sc_br_cell_46",-4.94,6.8205,-4.1684,6.5298,-3.1918,8.5499,0.597826086956522,-3524.6342765152
"A375_sc_br_cell_47",-4.0165,8.9428,-2.9182,6.1136,-1.1466,8.2608,0.47742474916388,-3544.55208669426
"A375_sc_br_cell_48",-4.3114,6.0583,-1.915,2.9792,-1.9664,7.727,0.522296544035674,-2814.76310116249
"A375_sc_br_cell_49",-4.239,6.7532,-2.9792,3.169,-3.0317,7.6183,0.477982162764771,-2259.00899472622
"A375_sc_br_cell_50",-3.8123,4.1752,-2.8144,3.2119,-3.088,9.1668,0.558528428093645,-3561.09534316389
"A375_sc_br_cell_51",-4.7559,5.9298,-4.6936,5.776,-1.5263,8.5807,0.610646599777035,-3146.91884059312
"A375_sc_br_cell_52",-5.7072,6.5998,-4.1942,5.4851,-2.27,8.1333,0.54654403567447,-3131.29258573539
