"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"TCGA.FS.A4FD.06A.11R.A266.07",23.8181,7.375,9.9308,3.6923,-0.5695,14.2798,0.46345850149149,-589.409632837901
"TCGA.FW.A3I3.06A.11R.A21D.07",26.058,5.3157,11.3109,1.7186,8.552,11.1742,0.0847955781716091,10532.1643221907
"TCGA.FW.A3R5.06A.11R.A239.07",28.839,7.3281,11.5287,5.4576,-4.297,15.0003,0.53224249868398,1457.23000476523
"TCGA.FW.A3TU.06A.11R.A239.07",30.7101,0.7784,11.304,-0.1802,8.0307,7.1036,-0.0727320582558344,-5901.00798037441
"TCGA.FW.A3TV.06A.11R.A239.07",30.993,5.17,11.3195,3.3357,-0.0932,14.4665,0.397482014388489,10825.6116784715
"TCGA.FW.A5DX.01A.11R.A27Q.07",27.966,3.3572,10.8714,2.5026,-1.7779,12.496,0.34567467976838,383.858186040628
"TCGA.FW.A5DY.06A.11R.A311.07",23.2417,9.4751,8.8617,4.1678,-1.8165,15.9143,0.460036848569925,-569.382044599747
"TCGA.GF.A2C7.01A.11R.A18T.07",28.4637,5.4732,13.3409,3.4015,3.3551,12.748,0.262458326022109,3276.88803666369
"TCGA.GF.A3OT.06A.23R.A239.07",3.3873,25.209,-1.7382,11.1388,-5.4319,16.6373,0.578083874363924,-74495.0940811483
"TCGA.GF.A4EO.06A.12R.A24X.07",22.1558,10.7824,9.948,4.4781,-3.4135,15.0747,0.493332163537463,-4031.67310784695
"TCGA.GF.A6C8.06A.12R.A311.07",22.6059,7.1824,9.8625,3.3347,-3.3702,14.017,0.451394981575715,-2681.48599576392
"TCGA.GF.A6C9.06A.11R.A311.07",14.0094,16.7014,3.445,8.6807,1.0344,15.4475,0.477101245832602,-50900.5764981643
"TCGA.GF.A769.01A.32R.A32P.07",25.6691,7.4494,10.269,3.1496,-1.0864,12.5115,0.300929987717143,-16977.2630314961
"TCGA.GN.A262.06A.11R.A18T.07",26.7874,-2.3191,11.4903,-1.5663,-1.5522,8.2366,0.221881031759958,13643.3284182159
"TCGA.GN.A263.01A.11R.A18T.07",26.888,8.8014,11.3818,4.8113,0.2333,15.4341,0.540533426917003,-13988.4871825445
"TCGA.GN.A264.06A.11R.A18U.07",25.5753,8.2031,11.7406,5.3561,-2.4867,15.0954,0.523819968415511,15247.3163284054
"TCGA.GN.A265.06A.21R.A18T.07",18.778,18.3836,6.9164,8.6951,-2.0551,18.974,0.580277241621337,-14336.8901278796
"TCGA.GN.A266.06A.11R.A18T.07",15.4668,20.5011,8.0871,8.8236,-4.6416,19.2354,0.669898227759256,-43279.2643079922
"TCGA.GN.A267.06A.21R.A18T.07",29.1518,4.2155,12.4002,1.8681,-2.6108,13.5457,0.459071766976663,2606.40794970506
"TCGA.GN.A268.06A.11R.A18T.07",30.3674,0.5686,12.5933,1.3779,-2.2452,10.3618,0.355544832426742,3540.18505629708
"TCGA.GN.A26A.06A.11R.A18T.07",17.461,16.7683,5.7197,6.7829,0.7207,17.2715,0.433935778206703,-28166.9403889042
"TCGA.GN.A26C.01A.11R.A18T.07",12.0599,17.9594,3.9508,7.7231,-3.6633,17.7483,0.570275486927531,-28355.6210686381
"TCGA.GN.A26D.06A.11R.A18T.07",27.4787,2.877,10.4115,1.5668,-2.9486,13.6159,0.43858571679242,-10531.0909728303
"TCGA.GN.A4U3.06A.11R.A32P.07",24.6479,3.9679,11.4439,0.9011,-0.1151,10.2088,0.293121600280751,-6237.08630069813
"TCGA.GN.A4U4.06A.11R.A32P.07",28.4434,2.6954,10.7746,0.9198,-1.6816,10.8922,0.378224249868398,9469.78192298385
"TCGA.GN.A4U5.01A.11R.A32P.07",27.2822,11.1352,11.0943,3.2547,7.978,13.8857,0.16090542200386,24200.6758154156
"TCGA.GN.A4U7.06A.21R.A32P.07",29.5837,-1.1017,11.9928,-0.2074,-0.8773,9.4318,0.250570275486928,790.343928179222
"TCGA.GN.A4U8.06A.11R.A32P.07",25.5905,6.8468,11.296,0.7198,-2.1451,14.4254,0.37918933146166,5212.76360881068
"TCGA.GN.A4U8.11A.11R.A32P.07",23.6792,11.2289,9.8777,2.8233,-0.7167,15.3253,0.452228461133532,-449.535921548224
"TCGA.GN.A4U9.06A.11R.A32P.07",6.1312,11.8128,-0.3023,5.7741,-5.7534,12.6193,0.492235479908756,-6252.96117830364
"TCGA.GN.A8LK.06A.11R.A37K.07",31.0058,-1.6104,11.5373,-0.7959,-0.5295,7.1376,0.214949991226531,1047.00237558623
"TCGA.GN.A8LL.06A.21R.A37K.07",30.5269,2.0864,11.5281,0.6769,2.166,9.1663,0.238594490261449,9100.285829086
"TCGA.GN.A8LN.01A.11R.A37K.07",26.051,8.2698,11.2128,4.3293,-1.9855,14.3489,0.385067555711528,-4556.66529856599
"TCGA.GN.A9SD.06A.11R.A40A.07",29.3728,9.8806,10.5511,5.8312,-0.9434,16.768,0.518687489033164,11461.937675191
"TCGA.HR.A2OG.06A.21R.A18U.07",18.8602,17.6409,6.7975,8.9189,-3.3688,19.1103,0.593569047201263,-24859.8642406739
"TCGA.HR.A2OH.06A.11R.A18U.07",27.6539,7.5797,10.6694,2.9354,-2.5079,13.8062,0.456132654851728,10374.6190293328
"TCGA.HR.A5NC.01A.11R.A27Q.07",30.6607,6.4798,11.848,3.7114,5.6545,13.6212,0.253597122302158,17242.4418663111
"TCGA.IH.A3EA.01A.11R.A20F.07",26.855,4.6042,10.7142,2.0792,0.9681,8.4417,0.259343744516582,-13308.1060620188
"TCGA.LH.A9QB.06A.11R.A38C.07",19.1574,8.0379,5.0625,4.1492,-2.9609,14.7934,0.489427969819267,-26316.3629423072
"TCGA.OD.A75X.06A.12R.A32P.07",28.29,7.7975,12.0203,2.6482,3.7822,11.7886,0.239296367783822,3114.69396863401
"TCGA.QB.A6FS.06A.11R.A311.07",29.3866,8.1703,11.4465,3.7595,-0.1092,14.5128,0.359185822074048,-9819.85782158659
"TCGA.QB.AA9O.06A.11R.A39D.07",29.3075,3.2877,10.8094,0.9088,1.595,11.2,0.259343744516582,2491.24521691034
"TCGA.RP.A690.06A.11R.A311.07",28.7543,2.4139,11.9224,0.44,1.3443,10.447,0.237278469907001,-1838.53180272896
"TCGA.RP.A693.06A.13R.A311.07",23.6552,9.2902,11.1336,4.2853,-4.7555,13.5334,0.45407088962976,-17747.9973923899
"TCGA.RP.A694.06A.11R.A311.07",29.2255,5.8536,12.2364,3.4291,-2.5294,14.3418,0.471266888927882,-721.137774624899
"TCGA.RP.A695.06A.11R.A311.07",32.0933,3.1626,11.451,0.2227,-1.7928,11.6223,0.369450780838744,13121.7306452139
"TCGA.RP.A6K9.06A.41R.A352.07",28.6155,6.8071,11.6655,3.6995,0.9102,13.1553,0.405904544656957,3377.43395958898
"TCGA.W3.A824.06A.21R.A352.07",25.4551,6.5487,11.2519,1.8388,-2.8222,11.9031,0.427487278469907,9104.46736690422
"TCGA.W3.A825.06A.11R.A352.07",14.9104,17.034,4.332,8.2332,0.922,16.7626,0.535400947534655,-16005.6912782551
"TCGA.W3.A828.06A.11R.A352.07",9.3844,21.4984,-1.106,9.0429,4.9548,20.2097,0.516976662572381,-21303.0744203094
"TCGA.W3.AA1O.06A.11R.A38C.07",30.2472,3.4442,11.6101,2.5949,-1.1702,11.7709,0.37335497455694,9150.19175584006
"TCGA.W3.AA1Q.06A.11R.A38C.07",27.4695,5.4555,12.0094,1.8943,-3.8144,12.8173,0.510045622038954,4425.94317875302
"TCGA.W3.AA1R.06A.11R.A39D.07",29.4632,2.4971,12.022,-0.7949,-0.7009,9.9014,0.338612037199509,4540.44811971171
"TCGA.W3.AA1V.06B.11R.A40A.07",5.6412,19.9618,0.66,9.3369,-2.6587,14.9969,0.457711879277066,-14344.4050818791
"TCGA.W3.AA1W.06A.11R.A38C.07",24.4128,7.3408,10.7891,2.8265,-3.4135,13.0955,0.413932268819091,4346.10180735222
"TCGA.W3.AA21.06A.11R.A38C.07",26.7036,2.9968,12.0808,1.4538,-1.1746,10.236,0.350061414283208,-3158.88881956905
"TCGA.WE.A8JZ.06A.11R.A37K.07",24.9999,5.5005,12.2465,2.3685,-0.5658,12.7468,0.465783470784348,885.97408425151
"TCGA.WE.A8K1.06A.21R.A37K.07",29.6871,6.6611,12.9627,1.0703,-0.9918,13.1652,0.399456044920161,19182.780036861
"TCGA.WE.A8K4.01A.12R.A37K.07",30.1964,4.4603,12.4668,-2.302,-2.2148,11.8383,0.361642393402351,1386.52012908172
"TCGA.WE.A8K5.06A.11R.A37K.07",25.2296,8.2539,11.8171,3.5229,-2.4159,15.0636,0.489559571854711,-8999.74276399853
"TCGA.WE.A8K6.06A.11R.A37K.07",22.4333,11.5073,7.8201,4.9333,-1.4474,12.792,0.378706790665029,-12248.5823351359
"TCGA.WE.A8ZM.06A.11R.A37K.07",24.8631,8.9312,9.2731,6.1001,-0.5342,15.1144,0.407834707843481,2003.67123646832
"TCGA.WE.A8ZN.06A.11R.A37K.07",27.4795,9.7104,10.7548,4.4358,2.0909,14.7189,0.442007369713985,5350.91659230359
"TCGA.WE.A8ZO.06A.11R.A37K.07",27.2772,7.0384,12.3589,2.1508,-2.0588,13.5827,0.390550973855062,7689.99425105443
"TCGA.WE.A8ZQ.06A.41R.A37K.07",22.017,9.4976,8.774,4.3908,-3.9297,13.8111,0.435909808738375,-4257.43117625157
"TCGA.WE.A8ZR.06A.11R.A37K.07",31.6917,3.4559,13.6381,1.2227,0.1486,12.413,0.392261800315845,7615.19104245124
"TCGA.WE.A8ZT.06A.11R.A37K.07",25.3881,0.6201,10.5093,0.0725,-1.2498,12.7191,0.391647657483769,2876.55148795012
"TCGA.WE.A8ZX.06A.11R.A37K.07",26.686,5.1919,11.2572,2.5743,-2.2644,13.0842,0.416871380944025,1674.65775859528
"TCGA.WE.A8ZY.06A.11R.A37K.07",30.1141,5.4373,12.0078,1.3931,-2.0897,14.0238,0.394323565537814,8697.95856196971
"TCGA.WE.AA9Y.06A.12R.A38C.07",27.2773,14.0844,9.9769,7.2692,-1.1982,18.2908,0.550403579575364,11000.7660441368
"TCGA.WE.AAA0.06A.11R.A38C.07",28.3743,8.0755,11.0198,1.8239,0.39,13.452,0.374934198982278,277.194753625281
"TCGA.WE.AAA3.06A.11R.A38C.07",30.4711,8.5879,11.8517,4.7455,-1.5393,16.4679,0.491752939112125,4447.44581693871
"TCGA.WE.AAA4.06A.12R.A38C.07",24.2974,10.6907,11.6981,5.5027,-0.8263,14.5948,0.429812247762765,-15915.0943140689
"TCGA.XV.A9VZ.01A.11R.A38C.07",14.8491,11.8896,3.9529,5.6537,8.7366,12.6858,0.128136515178101,22270.1496915475
"TCGA.XV.A9W2.01A.11R.A39D.07",26.0447,8.0163,11.1293,3.1802,10.6096,10.5034,-0.15151781014213,20543.7242707264
"TCGA.XV.A9W5.01A.11R.A38C.07",23.872,13.1055,8.9687,5.4727,2.3187,14.5572,0.303079487629409,-4070.89668523823
"TCGA.XV.AAZV.01A.11R.A40A.07",24.283,12.3432,9.7561,4.8882,8.2404,13.8499,0.184330584313037,3373.85833782973
"TCGA.XV.AAZW.01A.12R.A40A.07",22.5623,7.9973,10.4417,4.6591,6.6176,12.5219,0.15735216704685,6224.69731673925
"TCGA.XV.AAZY.01A.12R.A40A.07",28.8541,4.1475,11.2348,1.9328,1.9508,12.3263,0.36396736269521,-8855.23146713105
"TCGA.XV.AB01.06A.12R.A40A.07",28.2628,6.3587,11.5415,4.3595,-2.7515,13.1015,0.424197227583787,-3368.4195748474
"TCGA.YD.A89C.06A.11R.A37K.07",21.448,4.3422,8.8117,3.67,-3.885,12.6893,0.37945253553255,-6361.02453849195
"TCGA.YD.A9TA.06A.11R.A39D.07",7.6757,17.319,-1.4653,8.8077,0.6073,16.682,0.54746446745043,-11052.7022657176
"TCGA.YD.A9TB.06A.12R.A40A.07",26.0619,9.554,10.1979,5.1095,-1.7391,18.6919,0.499912265309704,5222.84418420147
"TCGA.YG.AA3N.01A.11R.A38C.07",29.4396,6.5982,11.6248,1.5144,5.1854,11.4677,0.16445867696087,11851.8148139232
"TCGA.YG.AA3O.06A.11R.A38C.07",32.9496,3.4766,11.773,2.8417,-1.6674,13.4143,0.517854009475347,2267.51460843201
"TCGA.YG.AA3P.06A.11R.A38C.07",24.7531,-0.665,10.6246,-1.0152,-4.3121,10.1714,0.402965432532023,-901.09236583697
"TCGA.Z2.A8RT.06A.11R.A37K.07",29.0194,5.4505,12.3856,0.9514,-1.4945,14.009,0.37054746446745,16644.7006815453
"TCGA.Z2.AA3S.06A.11R.A39D.07",23.025,0.4677,10.9632,-2.8069,-4.994,9.798,0.441393226881909,4598.64116719254
"TCGA.Z2.AA3V.06A.11R.A39D.07",30.1658,6.9436,10.714,2.9462,1.8693,12.9584,0.343832251272153,6076.92602756462
